,category,clicks,likes,buys,4xx_errors,5xx_errors,complaints_count,average_dwelltime,source_attractiveness,date_of_registration
6170,information_source,777589.0,,0,9104,0,0,10.159448849718247,0.13964245134963782,2023-05-28 09:04:33.804190032
94,ecom,5240811.0,1328398.0,0,62444,7094,1660,4.167324311088948,0.21881398824024229,2022-09-29 21:25:15.059336760
9250,ecom,24401314.0,0.0,0,0,0,0,11.105673874150689,0.15200896102246525,2023-05-24 03:53:24.132958016
6462,porn,45833.0,830.0,0,0,1662,0,19.617158539433753,-0.03302405332674539,2024-08-07 06:58:14.293191143
3032,information_source,288806.0,0.0,0,12121,15372,2932,2.5960213345161587,-0.0023709683852106813,2024-01-01 00:50:01.048301384
7903,ecom,1776281.0,790966.0,0,0,6428,45,31.266881289571547,0.2830342596552485,2023-10-06 00:35:57.533773776
3246,ecom,,0.0,263831,48645,0,0,2.4703382017189193,0.3997736594828962,2021-03-06 03:48:14.286939712
1703,social,256197.0,12473.0,0,117,0,,50.82552689933546,0.031030309214127583,2024-09-05 09:59:11.781121855
8581,information_source,2679384.0,6542.0,0,41010,0,492,1.670640017007658,0.33021042122574057,2015-05-03 15:40:15.214377664
2206,ecom,4606327.0,1018203.0,0,132551,0,3527,-1.0,0.4142011936356739,2019-07-01 19:09:10.276179232
6731,news,54785.0,3650.0,0,768,3460,,6.958124273646694,-0.07463940090095568,2024-06-23 13:12:36.807732571
691,porn,62289.0,6021.0,0,0,0,0,9.470485432076625,0.15122882247835312,2023-11-11 09:47:55.894266092
4046,ecom,12330968.0,4070480.0,0,354974,0,-,3.76014483408187,0.2307253279878503,2023-01-12 19:39:55.279997056
3176,social,274009.0,0.0,0,6109,4748,806,14.727465121352237,0.23606982716635902,2019-11-12 00:14:36.628734304
7798,ecom,6163801.0,0.0,0,154080,0,980,3.0672980679264716,0.020565644605318026,2024-06-17 23:11:56.702373758
4173,ecom,18326.0,5.0,16,13,1,1818,0.32829407315939785,-0.10213740896130552,2024-09-27 16:20:22.712216076
402,information_source,621177.0,128019.0,0,48794,44550,9066,19.81639578120405,0.16909247042510583,2023-05-27 00:12:06.672340120
6539,information_source,392533.0,39807.0,0,6633,0,154,1.671568246539514,0.34844525077065036,2018-11-17 17:02:19.413831424
9872,ecom,1149954.0,,37635,28380,11590,2081,3.6135520238153553,0.09459169378835114,2024-01-24 08:42:57.545826696
9574,information_source,619415.0,0.0,0,0,0,0,8.31535008976073,0.2752564477085732,2021-04-30 19:31:13.614990624
2706,ecom,6558995.0,2819950.0,6558995,158037,0,1788,3.1874814926970148,0.9250500583155639,2023-03-25 05:36:26.796179704
8148,news,116791.0,8700.0,0,3050,0,229,4.56012620029076,0.030859287848846156,2024-06-29 11:59:48.921143350
3276,ecom,9857776.0,2257987.0,4565573,697917,0,6310,0.5706316162734654,0.4362582069033743,2023-11-01 15:36:07.340425632
5461,information_source,3883728.0,790080.0,0,477127,20755,6931,3.09767226060405,0.38479003715714205,2017-04-29 10:23:52.690287136
7637,information_source,3075526.0,789380.0,0,120907,107984,22448,12.096282141312907,-0.0165105484161569,2024-03-01 16:39:41.105289716
3914,information_source,66883.0,0.0,0,2335,0,1229,2.896322075937472,0.11682256785060524,2023-03-02 05:03:35.285575760
4336,ecom,700003.0,0.0,0,6528,0,1028,5.4920328083008325,0.171912275344699,2022-03-21 21:52:02.932556528
6370,information_source,1546748.0,742156.0,0,52308,8038,-,4.412016032098654,0.381498297795212,2019-11-08 00:47:03.037090880
4197,information_source,671041.0,0.0,0,51838,3308,1882,7.058229002909856,0.15529281995313507,2022-05-16 20:20:28.333848192
1588,porn,50021.0,2713.0,0,1992,9098,-,22.368837122373556,0.10835196092151952,2021-06-24 19:14:10.765007408
9147,ecom,975968.0,87092.0,107056,28957,0,1241,21.842771706709545,0.1988842864865313,2023-11-04 18:38:00.514454568
7205,information_source,,97406.0,0,0,0,1506,2.475279541084805,0.3990392761538384,2016-11-24 23:52:54.921607776
3845,news,195544.0,12071.0,0,15109,0,0,0.3959432530758366,0.04125874334031184,2023-11-24 12:01:15.001239012
8209,news,3154488.0,0.0,0,513148,172071,40533,17.349632769647858,0.032521185452892225,2023-04-20 21:35:37.436135864
7325,information_source,2199570.0,0.0,0,111765,212106,44689,3.77903771290929,-0.11556921073924031,2023-10-27 05:40:47.992329948
3227,porn,1048650.0,283826.0,0,215937,197689,41757,17.486506851390573,-0.15997559057859803,2022-01-20 03:30:05.820112192
5805,information_source,592823.0,662.0,0,11407,0,-,17.37873507882639,-0.019391047136528467,2024-08-23 20:22:07.809524547
1615,porn,161490.0,0.0,0,0,79492,15060,2.002918159766448,-0.20933259111685829,2021-11-19 16:13:23.305546736
1911,ecom,872659.0,220457.0,375978,15826,0,0,0.07924467498417152,0.31522855360974394,2024-04-24 23:51:00.305922674
2701,information_source,86323.0,9657.0,0,2880,811,-,21.2459831514828,0.07372925731496958,2024-07-11 00:25:20.422502237
4265,information_source,768649.0,0.0,0,80561,0,235,2.0962824387139065,0.10876365948104456,2023-04-08 13:20:03.540737200
5592,information_source,54467.0,3559.0,0,867,0,100,-1.0,0.3350069075714449,2017-12-12 03:58:34.221409632
9645,information_source,774579.0,299075.0,0,0,22754,5219,28.054684846526733,0.3809807235919543,2020-05-21 12:51:41.026244352
5923,porn,345954.0,31408.0,0,0,0,4,2.4497857454236813,0.1659106864266869,2023-02-28 00:39:35.225406560
9573,news,1147595.0,51585.0,0,106140,0,789,-1.0,-0.012394465123018568,2024-05-29 12:07:37.300344430
1247,ecom,192915.0,8417.0,0,265,0,960,4.981121998568399,-0.08311085420054883,2024-09-08 21:33:08.450419681
1999,information_source,546381.0,0.0,0,19245,0,2112,18.37609517159966,0.07411945081838335,2024-03-10 02:03:46.933252042
1604,ecom,394032.0,0.0,382476,3514,0,,8.308233349162789,1.033306436293522,2017-04-03 06:26:01.936290784
4679,information_source,104301.0,0.0,0,0,2619,1007,7.462360645658709,0.011821198045647997,2024-04-12 16:51:52.442491670
8871,ecom,5394447.0,0.0,1769936,138143,0,640,0.5001014149410492,0.28089995276508517,2024-01-31 07:44:44.021275212
3900,information_source,1066422.0,0.0,0,103104,90978,18798,1.1830478379422051,0.06562910382014515,2021-07-28 10:40:35.655837264
1500,news,206888.0,16608.0,0,24046,9960,1065,3.911064484090211,0.15350068505659217,2022-03-07 08:02:32.776484896
9486,information_source,34606.0,6345.0,0,1220,260,1966,1.5932125174437906,0.019608641115526262,2024-07-06 05:33:15.106741440
7278,ecom,6484825.0,0.0,779653,114004,0,0,4.054989955886008,0.20114209454874238,2022-07-30 17:19:23.141194168
2686,ecom,8152906.0,3379091.0,2890799,192273,0,2675,10.35005767178157,0.3845748681907939,2023-12-26 23:36:04.942042172
5738,information_source,146284.0,792.0,0,0,0,0,0.8527282596517298,0.07536747656951542,2023-10-10 18:13:43.025207300
468,information_source,399882.0,1118.0,0,1367,0,602,5.751057197370887,-0.08059314339252699,2024-09-19 03:51:00.645895682
9485,social,3439441.0,0.0,0,17816,0,489,16.271970287656572,0.19479568100987255,2022-10-12 07:37:14.886676072
657,ecom,5053460.0,338817.0,3345613,245649,0,,7.290863803008136,0.7270041348166171,2022-04-24 13:49:55.804551008
4737,ecom,1433320.0,1012678.0,227180,4858,19327,5427,4.740680222377379,0.3820349784142558,2023-01-07 01:28:23.843625816
4689,porn,303732.0,24667.0,0,54887,0,0,1.625991338967289,0.013263200251123645,2024-07-15 15:50:34.673958269
9322,information_source,1071668.0,6650.0,0,15124,0,0,-1.0,-0.04569624051892528,2024-08-21 07:04:37.964711080
8085,ecom,16759544.0,2628871.0,5566599,539677,139443,34587,13.665055407551804,0.37233442714924014,2023-02-11 06:36:03.026871856
7035,information_source,506947.0,96656.0,0,38397,0,330,0.6234796147244246,0.23396041433747608,2022-06-17 14:12:29.737272608
9703,news,1180479.0,7722.0,0,68360,32371,9234,1.7212329231629324,-0.013733372079048595,2024-06-23 15:15:25.623047597
2698,ecom,85195.0,0.0,33457,790,0,,22.485400504832363,0.3735958331834254,2024-04-20 20:20:27.088436200
9672,ecom,731846.0,425101.0,0,4809,0,188,8.522619927552384,0.2715867003018015,2023-12-06 10:32:56.742198288
8476,information_source,,92213.0,0,0,0,0,22.132321806936844,0.45699663794140943,2016-09-27 08:12:29.140317440
4786,ecom,6788686.0,,0,239350,119589,24813,0.6928434278692962,0.07767891931004636,2023-01-19 17:44:34.949188168
6374,information_source,308091.0,15246.0,0,26806,10509,6306,1.2581113430810422,-0.013059867664391711,2024-02-02 10:49:04.987424948
9456,information_source,1348666.0,0.0,0,113891,51841,12612,6.488015527624439,0.0013156029971804137,2023-10-14 21:55:57.968404808
8923,porn,695612.0,89498.0,0,4668,101357,20223,2.6842894518477696,-0.18951534794870553,2024-06-25 18:28:23.690546597
2114,information_source,698225.0,0.0,0,52453,5293,-,0.2352412185341306,0.027103517284650533,2023-11-29 08:11:13.982485700
5508,information_source,2381755.0,0.0,0,206318,12379,4579,8.845245014954523,0.08423400630603486,2023-08-28 17:07:08.380102344
6716,information_source,71961.0,208.0,0,33,0,,10.093456650433893,-0.09047228744901291,2024-09-23 09:29:33.484697180
9656,information_source,476982.0,122811.0,0,11705,0,201,4.517945730989437,0.10629606764507869,2023-12-24 07:24:41.703144152
5831,information_source,835371.0,0.0,0,13202,0,0,-1.0,-0.038489779176981265,2024-08-06 00:07:15.414423745
1894,information_source,4397074.0,796008.0,0,293459,116272,26394,3.054777290665895,0.09683890436066372,2022-09-16 08:21:45.216074328
2596,social,485916.0,104240.0,0,0,2845,1121,0.1325678801532403,0.1814444745780719,2022-12-15 01:45:20.949829016
7649,ecom,2893143.0,1551383.0,457860,44730,11,,3.288559980705643,0.2970484713502325,2024-05-20 19:18:02.513803444
7247,ecom,354165.0,0.0,87573,10025,4423,822,13.458604121084687,0.5425908695207363,2016-05-21 14:45:17.009426848
4106,information_source,308359.0,88597.0,0,27077,12761,1559,-1.0,0.058085088648295494,2023-10-11 06:42:56.275229884
6397,ecom,2583118.0,1821004.0,199276,20447,0,0,1.5124739170265402,0.27279113842623764,2024-03-22 09:01:41.549971492
6923,information_source,28416.0,704.0,0,178,0,0,0.8353074448563305,-0.039616696829376366,2024-08-22 07:29:40.636107179
53,information_source,504371.0,45245.0,0,0,0,0,-1.0,-0.061450505669531766,2024-08-26 11:07:52.924722827
6204,information_source,3501064.0,0.0,0,220746,116495,24665,0.7021774989505354,-0.016763508244993026,2023-07-10 01:27:06.174044560
2293,information_source,89519.0,18457.0,0,1298,3462,1710,3.1293509303427163,0.17268181506589794,2024-01-08 00:43:23.621955876
7412,news,4464.0,10.0,0,19,0,0,2.1584890764397664,-0.09657591860154316,2024-09-23 07:17:32.147151331
5513,ecom,32393.0,5203.0,0,828,468,383,12.141338581657406,0.18647472953025407,2023-08-17 16:05:21.535932144
7845,porn,167385.0,14263.0,0,0,6158,1056,4.38820153752144,0.04434559777560462,2024-01-30 11:42:58.123512248
8766,information_source,963096.0,0.0,0,29897,20369,4931,0.8054556123625025,0.21022099683705214,2021-02-10 07:08:27.333611040
3255,information_source,26991.0,5572.0,0,755,738,664,3.3108454618951106,0.21335202123760544,2021-11-05 13:28:34.964701888
1447,news,765417.0,0.0,0,60064,62898,14394,4.018871485572642,-0.061996869494720185,2023-12-10 06:55:17.214310136
670,news,156886.0,0.0,0,9827,17502,3450,1.6135866402538726,0.036170190677340015,2023-04-30 02:01:37.375995784
2310,information_source,,788.0,0,0,0,730,0.20086785198570867,-0.08179239396280781,2024-09-14 19:12:21.264187329
2933,information_source,4146126.0,633477.0,0,157031,174122,37040,1.920312709129085,0.19005885435815892,2019-05-30 09:40:39.388051008
5459,information_source,3646692.0,0.0,0,0,191252,38732,5.922817686942718,-0.13135943262044414,2024-06-14 19:33:36.328523306
2419,ecom,1586161.0,278385.0,396779,25624,0,0,11.568761691336633,0.21625566840133034,2024-07-16 14:23:23.723737757
3263,ecom,805460.0,97921.0,409286,18212,5468,921,38.87379404767816,0.49265280949951773,2024-01-09 06:48:16.761458524
4857,information_source,715074.0,,0,60103,79486,17831,0.023765918222153383,-0.039037363172154116,2023-02-23 14:30:42.321752872
8754,information_source,501284.0,0.0,0,7440,0,0,0.47932644689786613,-0.02587916632995351,2024-05-12 15:47:23.249405004
1943,information_source,2692584.0,76921.0,0,126652,139309,29486,14.92717040834729,-0.043550844021504,2023-10-24 19:03:10.090556832
6745,information_source,711772.0,0.0,0,37114,0,1495,2.1355003874911542,0.20590404372872823,2021-06-12 10:07:13.076654704
2305,information_source,1390117.0,123447.0,0,99451,0,252,4.941952220142253,0.22623267216345824,2022-03-20 19:10:08.294701808
5221,news,1047943.0,80350.0,0,89787,0,1026,2.591359242078025,0.16321845681506603,2022-10-04 02:34:53.450560176
4122,ecom,12685584.0,0.0,12685584,470922,0,3775,3.8760220108084704,0.9843612177048714,2018-09-15 18:36:39.786971200
7010,social,1343447.0,13926.0,0,16465,0,0,1.2798451396323756,0.2012148168254661,2022-07-20 12:23:33.803027216
4723,information_source,38182.0,3099.0,0,209,0,0,5.756660616126675,0.18657956103136653,2023-03-21 00:24:29.768676336
8152,ecom,1697543.0,713749.0,1697543,51292,35322,4968,2.3492866346834127,0.8641672544058716,2024-02-22 17:47:00.622800700
3804,porn,53398.0,0.0,0,2884,0,278,0.044596414870723106,0.12489356620531102,2021-04-18 06:53:54.076865840
1276,information_source,9078.0,36.0,0,9,0,718,11.798737612015485,-0.009358495122388559,2024-09-25 22:57:07.293426527
9846,ecom,9520030.0,3903452.0,0,46846,0,0,2.7763077764394093,0.23519548103716742,2023-02-26 23:08:09.367749480
7820,information_source,2457395.0,31196.0,0,252209,0,2116,1.9748230651911716,0.1563762444280638,2022-11-07 07:24:41.787657616
5471,ecom,13595629.0,6754445.0,0,231293,0,-,2.37844543832108,0.33773512536828265,2021-10-16 03:26:30.401244608
870,news,565386.0,13980.0,0,83506,0,2511,2.8046170051180006,0.145430457223947,2023-02-07 05:59:04.235647464
2315,information_source,2106820.0,192964.0,0,47377,57085,12847,4.732905608860906,0.08790978078108966,2022-12-25 13:07:55.435221528
5173,ecom,1721697.0,0.0,1721697,0,0,936,7.107458618509025,0.8751871156310937,2022-07-16 13:46:14.510292112
383,ecom,22280515.0,5496991.0,0,724283,34905,13580,6.499413932457427,0.3596528477693179,2018-01-03 03:39:29.587627616
4326,information_source,2428361.0,,0,132889,0,2608,7.096375168126384,0.32245884358459376,2021-07-12 02:15:35.880202160
5440,ecom,597361.0,224641.0,391621,14370,2456,981,14.557945035361472,0.7605946322389711,2021-07-06 11:24:38.756920592
1791,information_source,178798.0,0.0,0,5694,8408,1995,3.880048962518454,-0.08110740906755488,2024-04-23 19:58:06.264664922
3373,information_source,2221425.0,0.0,0,147096,71648,14483,4.37804498265019,0.1388009928434554,2021-12-09 12:33:30.508811760
471,information_source,3386068.0,0.0,0,0,216437,43252,0.3136330140794383,0.04114190121216452,2021-10-17 01:48:04.839286096
7504,ecom,949996.0,0.0,162261,7093,0,0,12.834844927343411,0.10161822450781748,2024-08-30 12:10:00.104984364
2837,information_source,4010137.0,1411701.0,0,193239,0,2352,3.566644482842828,0.37447398920021363,2019-06-03 12:57:28.770441664
7888,information_source,1479880.0,314527.0,0,0,81718,16750,9.405834855750708,0.10366311150415031,2023-02-21 21:42:22.241027184
3189,ecom,3070023.0,0.0,419430,83457,0,941,14.446935003877176,0.30523208480533903,2022-08-16 09:11:35.919572776
7585,information_source,275492.0,113031.0,0,539,174,0,0.736652968048055,0.33002395869295076,2021-04-19 02:13:35.613576384
9474,news,2151279.0,113256.0,0,240623,224,,0.2533181094223989,0.037275694883010226,2023-09-01 21:25:43.284219300
2684,information_source,822595.0,93022.0,0,0,14318,4100,6.846768219008315,0.1782716169003447,2022-06-17 17:18:46.840184016
7098,information_source,270438.0,10649.0,0,70,811,180,2.452979830926135,-0.05315528162724745,2024-09-02 10:38:29.485433986
8206,information_source,1241827.0,170965.0,0,35658,0,,8.069161441493838,0.04045585839060207,2024-05-18 20:56:31.357526354
9816,information_source,1574719.0,0.0,0,0,0,0,5.373186485404647,0.13307110628963173,2023-01-11 08:39:59.689134112
7948,information_source,1651211.0,409784.0,0,57219,0,742,1.4570987817302847,0.061930660991799696,2024-03-18 16:25:19.088261472
2498,news,5069222.0,463935.0,0,357493,0,2712,4.972481210335491,0.1777820179740186,2022-10-24 22:57:41.489165288
4291,ecom,6263674.0,0.0,0,178707,16970,4442,9.977960909001059,0.052972043366911754,2023-08-20 19:10:05.741906056
7245,information_source,1977985.0,0.0,0,71572,178247,35181,0.7160767799922872,0.04114431070929943,2021-08-13 21:04:01.541146784
4828,social,555170.0,67012.0,0,5218,0,253,45.16535933394532,0.09802391525640256,2024-02-17 05:38:40.833419236
2160,information_source,301261.0,64817.0,0,0,1506,1461,0.14666192103784856,0.03547148372052761,2024-05-17 22:04:44.412654688
4525,information_source,1235185.0,0.0,0,0,0,333,4.830649274161502,0.28508530844503716,2019-05-07 16:33:52.059670560
1953,information_source,20291.0,753.0,0,880,983,0,-1.0,0.20886409307651602,2021-09-01 03:53:30.200137920
3458,information_source,813805.0,133345.0,0,68920,39410,,0.4791451800065659,0.15146687550260193,2023-02-09 15:45:23.794807424
5744,information_source,1101784.0,100282.0,0,14122,9470,3838,1.5346623724931288,-0.04267354926252459,2024-08-08 01:44:11.100962343
6120,information_source,335046.0,0.0,0,1324,0,0,11.359780116585634,0.1618655348907558,2023-09-12 16:38:11.164876100
4325,information_source,39426.0,0.0,0,0,0,1149,11.032305647192324,0.29328915908371433,2020-07-05 08:21:17.711497728
8064,ecom,34599883.0,9582595.0,0,75469,390131,78142,3.6761931130696355,-0.05468519406150068,2024-03-18 23:31:57.813619770
1269,information_source,38646.0,0.0,0,0,3341,852,18.675908010407372,0.19034237072298565,2023-09-09 20:14:14.721310828
7261,ecom,,275159.0,0,8893,0,656,-1.0,0.03657748808720736,2024-07-22 17:43:32.645771845
4708,information_source,248702.0,81214.0,0,2871,3238,0,-1.0,0.32689697526963873,2022-10-02 00:10:44.860531880
8660,ecom,9752329.0,2662559.0,0,242656,45591,12822,11.132813860868174,0.22586246303722501,2023-02-25 20:25:32.249873240
5940,information_source,85100.0,566.0,0,263,0,0,2.6657932239651356,-0.11379430442152418,2024-09-24 17:26:03.445343864
5678,news,1073868.0,62153.0,0,76544,137793,-,2.0626484803033724,-0.0026258178866630736,2023-03-15 18:37:16.980795176
5927,ecom,15140963.0,6532409.0,0,62188,97562,20119,-1.0,0.13266657851806524,2023-11-20 03:54:56.702939760
7898,ecom,2016361.0,0.0,0,78944,16410,5001,25.52030543305668,0.2973691482985674,2018-10-26 16:05:56.704223840
4763,information_source,51774.0,856.0,0,55,0,808,12.63643094624218,-0.018698063357145887,2024-09-10 03:46:52.521214242
4607,ecom,39988.0,16307.0,0,946,0,583,27.495046306499614,0.4670415709395512,2020-09-17 11:18:25.451577584
7525,ecom,2428021.0,1537590.0,622447,36650,1641,1583,1.385872724831357,0.4658229578982625,2023-05-10 21:48:19.605574984
4176,social,357960.0,128715.0,0,2394,2176,0,19.800002662732442,0.1225450077218254,2024-03-04 22:51:00.172783232
7217,information_source,1526579.0,666513.0,0,49070,73400,16197,0.6044681719529119,0.29706412905910046,2020-09-20 01:02:23.766628256
